,delta_time,longitude,latitude,heights,class,utm_x,utm_y,elapsed_seconds,qGIS_Surface_Type
908,144088548.55083603,-77.77277642187369,85.65250650020003,0.29855332,other,577760.7815635278,9518836.911626264,1213.4549330085265,ice
909,144088548.55241567,-77.7733749209883,85.65241758073232,0.24192838,other,577757.3683857417,9518826.301409744,1213.3998172959805,ice
910,144088548.5536306,-77.77383583967413,85.65234924285971,0.21925846,other,577754.7371497337,9518818.145796333,1213.3447015834347,ice
911,144088548.55514735,-77.77441192693867,85.65226401300959,0.119324505,other,577751.4450021313,9518807.97259364,1213.2895858708891,ice
912,144088548.5562587,-77.77483455979046,85.65220158685425,0.012769338,other,577749.0278730247,9518800.520374998,1213.2344701583436,pond
913,144088548.55724597,-77.77521031209305,85.65214615491814,-0.044198573,other,577746.8775331471,9518793.902472572,1213.1793544457976,pond
914,144088548.5580454,-77.77551473952428,85.65210128075972,-0.09878859,other,577745.134669155,9518788.544718737,1213.1242387332522,pond
915,144088548.5586695,-77.77575258547641,85.65206624820635,-0.111276396,other,577743.7724651756,9518784.361758368,1213.0691230207065,pond
916,144088548.5592935,-77.77599043072797,85.65203123827276,-0.117198974,other,577742.4098300299,9518780.181295076,1213.014007308161,pond
917,144088548.55987072,-77.77621067367573,85.65199883944689,-0.12137845,other,577741.147651271,9518776.312436571,1212.9588915956151,ice
918,144088548.56042176,-77.77642094839825,85.65196791152697,-0.13814646,other,577739.9424914033,9518772.61918494,1212.903775883069,ice
919,144088548.56085563,-77.77658640627133,85.65194358284732,-0.17413852,other,577738.9940421669,9518769.71391371,1212.8486601705235,ice
920,144088548.56134212,-77.7767721306824,85.6519162739947,-0.15435196,other,577737.9294042516,9518766.452761251,1212.7935444579782,ice
921,144088548.56188548,-77.77697966586662,85.65188576995314,-0.10379642,other,577736.7395036469,9518762.809940709,1212.7384287454324,ice
922,144088548.56269136,-77.7772874127084,85.651840551242,-0.07249674,other,577734.9747318814,9518757.40974996,1212.6833130328864,ice
923,144088548.56360158,-77.77763513687907,85.65178946450753,0.042806298,other,577732.9805357573,9518751.308728153,1212.628197320341,ice
924,144088548.56438968,-77.77793635124901,85.651745212788,0.19712254,other,577731.2529814587,9518746.023964178,1212.5730816077953,ice
925,144088548.56543025,-77.77833419011917,85.65168677668666,0.43529096,other,577728.9709819563,9518739.045137543,1212.5179658952495,ice
926,144088548.56631517,-77.77867264986993,85.65163708249543,0.7974623,other,577727.0291490277,9518733.110149678,1212.462850182704,ice
927,144088548.56718415,-77.77900527216414,85.65158827100528,0.19619149,other,577725.1202845012,9518727.280353038,1212.4077344701584,ice
928,144088548.56809095,-77.77935265894365,85.65153729479442,0.08647241,other,577723.1265852489,9518721.192001814,1212.3526187576126,ice
929,144088548.5689623,-77.77968625466183,85.65148829992654,0.057278864,other,577721.2127241928,9518715.340689523,1212.297503045067,ice
930,144088548.5698014,-77.78000713969132,85.6514410999898,0.11392444,other,577719.3730057117,9518709.704408284,1212.2423873325213,ice
931,144088548.57058835,-77.78030804132909,85.65139679261227,0.2525936,other,577717.6486381169,9518704.413971938,1212.1872716199755,ice
932,144088548.5717616,-77.78075672047324,85.65133070573192,0.9018336,other,577715.0776546028,9518696.523184247,1212.13215590743,ice
933,144088548.57280865,-77.78115717616463,85.6512717086294,0.93990344,other,577712.7831315364,9518689.479047604,1212.0770401948844,ice
934,144088548.5737551,-77.78151932185676,85.65121832066886,0.873305,other,577710.7086570256,9518683.104959056,1212.0219244823384,ice
935,144088548.5745243,-77.78181347300085,85.65117492846746,0.8291622,other,577709.0241187285,9518677.92454578,1211.966808769793,ice
936,144088548.5751966,-77.7820705834663,85.65113696631961,0.84816766,other,577707.552269912,9518673.392720034,1211.9116930572472,ice
937,144088548.5762194,-77.78246160118408,85.65107918464557,0.8662136,other,577705.3146439848,9518666.495337762,1211.8565773447017,ice
938,144088548.5772986,-77.78287419010172,85.65101815782526,1.0331272,other,577702.9545031199,9518659.21111866,1211.801461632156,ice
939,144088548.57836923,-77.7832834347019,85.650957581212,0.98133,other,577700.6141861564,9518651.98105228,1211.74634591961,ice
940,144088548.57933745,-77.78365359423057,85.65090275112333,0.81909156,other,577698.4979898541,9518645.437220007,1211.6912302070643,ice
941,144088548.58053064,-77.78410933510874,85.65083512819794,0.8056629,other,577695.8944841673,9518637.367664712,1211.6361144945188,ice
942,144088548.58156383,-77.78450390731119,85.6507765329854,0.7443754,other,577693.6411814644,9518630.3758524,1211.5809987819732,ice
943,144088548.58264083,-77.78491521937624,85.65071541272704,0.52094233,other,577691.2928807668,9518623.083106795,1211.5258830694274,ice
944,144088548.5834965,-77.78524194252293,85.65066680513648,0.46308696,other,577689.42846929,9518617.28387346,1211.470767356882,ice
945,144088548.58474395,-77.78571795594618,85.65059590453961,0.34703523,other,577686.713508146,9518608.825686298,1211.415651644336,ice
946,144088548.58597475,-77.7861873707494,85.65052590489084,0.2973098,other,577684.0375103039,9518600.475734306,1211.3605359317903,ice
947,144088548.58726868,-77.78668074614404,85.65045228185457,0.21881983,other,577681.2256761768,9518591.694033535,1211.3054202192448,lead
948,144088548.5888446,-77.78728125623417,85.65036252372775,0.034569055,other,577677.80570657,9518580.989110682,1211.2503045066992,lead
949,144088548.59168953,-77.78836378030013,85.65020006641278,-0.12538102,other,577671.6517034934,9518561.619735656,1211.1951887941534,ice
950,144088548.59273395,-77.78876094235416,85.65014036684947,-0.15606065,other,577669.3954323328,9518554.50279134,1211.140073081608,ice
951,144088548.5932422,-77.78895400992131,85.65011133230033,-0.17695248,other,577668.2988254471,9518551.041629858,1211.084957369062,ice
952,144088548.59387332,-77.7891939779009,85.65007524748117,-0.19729003,other,577666.9357459716,9518546.73999409,1211.0298416565165,ice
953,144088548.59444717,-77.78941203748846,85.65004244703553,-0.20961952,other,577665.6972611669,9518542.829978392,1210.9747259439707,ice
954,144088548.59501544,-77.7896279759932,85.65000996654814,-0.19010708,specular_lead_low_w_bkg,577664.4707788937,9518538.958098007,1210.9196102314252,ice
955,144088548.59548983,-77.78980819095369,85.6499828582537,-0.12342892,specular_lead_low_w_bkg,577663.4471979094,9518535.726629632,1210.8644945188792,ice
956,144088548.59589824,-77.78996318273134,85.64995955404098,-0.11699369,specular_lead_high_w_bkgr,577662.5666858996,9518532.948542072,1210.809378806334,ice
957,144088548.5962726,-77.79010548257233,85.64993816984601,-0.13638186,specular_lead_low_w_bkg,577661.7580561189,9518530.399235245,1210.7542630937885,ice
958,144088548.5967242,-77.79027700993943,85.64991239480491,-0.18077861,specular_lead_low_w_bkg,577660.783298666,9518527.32646513,1210.6991473812425,ice
959,144088548.59711617,-77.79042600678147,85.6498900060307,-0.23069125,specular_lead_high_w_bkgr,577659.9365519083,9518524.657384016,1210.6440316686965,lead
960,144088548.59775862,-77.79067001400443,85.6498533477099,-0.21088919,specular_lead_low_w_bkg,577658.549708424,9518520.287095958,1210.5889159561511,lead
961,144088548.59843937,-77.79092859954606,85.6498145279471,-0.17722346,other,577657.0794565142,9518515.658872675,1210.5338002436051,lead
962,144088548.60039565,-77.79167158608516,85.64970312976617,-0.19378054,dark_lead_smooth_w_bkg,577652.8522780212,9518502.376350464,1210.4786845310591,lead
963,144088548.60500956,-77.79342389877101,85.64944095245436,-0.06812716,other,577642.8714517658,9518471.110871546,1210.423568818514,ice
964,144088548.6054257,-77.79358210916956,85.64941733121057,-0.06336181,other,577641.9693380847,9518468.293520726,1210.3684531059682,ice
965,144088548.60589257,-77.79375933993516,85.64939089879788,-0.12227018,other,577640.9582429053,9518465.140618932,1210.313337393423,pond
966,144088548.60643947,-77.79396721977405,85.64935992464562,-0.18987143,other,577639.7717500791,9518461.445707615,1210.2582216808769,ice
967,144088548.6071362,-77.79423184104702,85.64932052622105,-0.1733789,other,577638.2608249737,9518456.745592888,1210.203105968331,pond
968,144088548.60806492,-77.79458440668813,85.64926791001534,-0.18328397,other,577636.2499036526,9518450.469768288,1210.1479902557855,ice
969,144088548.6089984,-77.79493900298093,85.64921514704172,-0.14346424,other,577634.224541879,9518444.175029552,1210.09287454324,ice
970,144088548.60974008,-77.79522126651659,85.64917342299913,-0.1677767,other,577632.6073567786,9518439.19475798,1210.0377588306942,ice
971,144088548.61031735,-77.79544109634112,85.64914102008744,-0.08523218,other,577631.3462010286,9518435.326236771,1209.9826431181486,ice
972,144088548.6107703,-77.7956134634369,85.6491156174949,-0.13901812,specular_lead_low_w_bkg,577630.3572404829,9518432.29343248,1209.9275274056029,pond
973,144088548.61128503,-77.79580951392633,85.6490867458091,-0.10433489,specular_lead_low_w_bkg,577629.2319962223,9518428.846261874,1209.8724116930573,pond
974,144088548.61177364,-77.79599559556355,85.64905935834835,-0.12122065,specular_lead_low_w_bkg,577628.163660342,9518425.57615596,1209.8172959805115,ice
975,144088548.61221287,-77.796162957131,85.64903475028386,-0.08121135,specular_lead_low_w_bkg,577627.2023525173,9518422.637693984,1209.762180267966,ice
976,144088548.61277387,-77.79637661089218,85.64900335102078,-0.16378126,specular_lead_low_w_bkg,577625.9748490456,9518418.88815222,1209.70706455542,ice
977,144088548.61335063,-77.79659631979406,85.64897105121224,-0.17820589,other,577624.7127188913,9518415.03117248,1209.6519488428746,ice
978,144088548.61435515,-77.79697877383211,85.64891481614687,-0.065362975,other,577622.5157968608,9518408.316135904,1209.5968331303288,pond
979,144088548.6152536,-77.79732087617602,85.64886454045259,-0.05345368,other,577620.5501274376,9518402.312475042,1209.5417174177833,ice
980,144088548.6161056,-77.79764528939765,85.6488168706023,-0.12917723,other,577618.6859225521,9518396.619939098,1209.4866017052375,pond
981,144088548.61692077,-77.79795548087422,85.64877126585267,-0.0812736,other,577616.9038227091,9518391.1742411,1209.431485992692,ice
982,144088548.61760527,-77.79821589999187,85.64873296846497,0.04969512,other,577615.4078115793,9518386.601218892,1209.376370280146,ice
983,144088548.61849493,-77.79855441552138,85.64868317634898,0.09911759,other,577613.4632808393,9518380.655727653,1209.3212545676004,ice
984,144088548.6193382,-77.79887508689454,85.64863597885596,0.12967175,other,577611.6217251724,9518375.0203326,1209.2661388550548,ice
985,144088548.62065852,-77.79937709875408,85.64856203814148,0.15423301,other,577608.7395855134,9518366.192285735,1209.211023142509,ice
986,144088548.6216684,-77.7997609128574,85.64850546142014,0.042117763,other,577606.5367449136,9518359.43781216,1209.1559074299637,ice
987,144088548.62280795,-77.80019397889622,85.6484415635699,0.044220757,other,577604.0522133734,9518351.809866872,1209.1007917174177,ice
988,144088548.62374654,-77.80055046275913,85.64838890285112,0.016478546,other,577602.008066749,9518345.523957428,1209.045676004872,ice
989,144088548.6247854,-77.80094480697677,85.64833055787726,-0.048468824,other,577599.7483614305,9518338.560384072,1208.9905602923263,ice
990,144088548.62577468,-77.80132019442921,85.64827494484713,-0.039746486,other,577597.5984939223,9518331.923545267,1208.9354445797808,ice
991,144088548.6266742,-77.80166142141117,85.6482243214788,0.030033972,other,577595.6454595372,9518325.88282618,1208.8803288672348,ice
992,144088548.62798536,-77.80215912960426,85.64815055813905,0.09706246,other,577592.7953347369,9518317.08021858,1208.8252131546894,ice
993,144088548.6292029,-77.80262057590186,85.64808189048071,0.03433019,other,577590.1576894277,9518308.888258394,1208.7700974421437,ice
994,144088548.63027373,-77.80302528708236,85.6480212207881,-0.059439834,other,577587.8521546113,9518301.654490491,1208.7149817295983,ice
995,144088548.63097915,-77.80329161896599,85.64798118418038,-0.09482209,other,577586.3368553774,9518296.881852398,1208.6598660170523,ice
996,144088548.63172397,-77.80357281113042,85.64793887610594,-0.11250271,other,577584.7376308026,9518291.83878154,1208.6047503045063,ice
997,144088548.63237974,-77.80382036172726,85.64790159937766,-0.11041321,other,577583.3302366786,9518287.395716878,1208.5496345919612,ice
998,144088548.63320795,-77.8041330426863,85.64785449175933,-0.07988497,other,577581.5529221729,9518281.781109432,1208.4945188794154,ice
999,144088548.63434327,-77.80456169314742,85.64778986603147,-0.016649986,other,577579.1171549372,9518274.07899906,1208.4394031668692,ice
1000,144088548.63540044,-77.80496080203886,85.64772966463826,0.046868496,other,577576.849680604,9518266.904455043,1208.384287454324,ice
1001,144088548.63645297,-77.80535853471353,85.64766967902115,0.06552152,other,577574.5897838423,9518259.755561348,1208.3291717417785,ice
1002,144088548.6373281,-77.80568930201011,85.6476197829151,0.06204385,other,577572.7104886442,9518253.809200335,1208.2740560292327,ice
1003,144088548.63841197,-77.80609908681315,85.64755797724193,0.16855615,other,577570.3819729992,9518246.44343522,1208.2189403166867,ice
1004,144088548.6395369,-77.80652470607468,85.64749383332048,0.1754778,other,577567.9624851971,9518238.798568545,1208.1638246041412,ice
1005,144088548.64045188,-77.80687131768317,85.64744163066197,0.023222156,other,577565.9914370838,9518232.576598102,1208.1087088915956,ice
1006,144088548.64124465,-77.80717169661814,85.64739642337311,-0.09129839,other,577564.2826629293,9518227.188112432,1208.05359317905,ice
1007,144088548.64198786,-77.80745352155158,85.64735403517997,-0.11687714,other,577562.6789131652,9518222.135413868,1207.9984774665045,lead
1008,144088548.6426504,-77.80770477620388,85.64731627126491,-0.16721494,other,577561.2486178997,9518217.63369939,1207.9433617539585,lead
1009,144088548.64314875,-77.80789402108654,85.6472878451395,-0.22101499,other,577560.1709814729,9518214.244956488,1207.888246041413,lead
1010,144088548.6435122,-77.80803196707718,85.6472671373477,-0.22611003,other,577559.3852199748,9518211.77621962,1207.8331303288671,lead
1011,144088548.6438946,-77.80817722497505,85.64724533804231,-0.22034423,other,577558.5576876383,9518209.177301034,1207.7780146163216,lead
1012,144088548.64427423,-77.80832133811336,85.64722372034694,-0.23781285,other,577557.7364899637,9518206.599946892,1207.7228989037756,lead
1013,144088548.6447749,-77.80851176471833,85.64719517895485,-0.25110966,other,577556.6509469486,9518203.196909714,1207.6677831912302,lead
1014,144088548.64527795,-77.80870305210658,85.64716652759603,-0.20639122,other,577555.5601363331,9518199.780591415,1207.6126674786844,lead
1015,144088548.6456497,-77.80884429485054,85.64714538369843,-0.2185722,other,577554.7544819072,9518197.259340448,1207.5575517661389,ice
1016,144088548.64604512,-77.80899500289217,85.64712283950239,-0.20889091,other,577553.8945278258,9518194.570965486,1207.502436053593,ice
1017,144088548.64643744,-77.80914438691802,85.64710051169368,-0.2292758,other,577553.041789338,9518191.908230312,1207.4473203410475,ice
1018,144088548.64684767,-77.80930063984539,85.64707716552158,-0.21387538,other,577552.1496787425,9518189.12397504,1207.3922046285015,ice
